# N0-SQE,   N0-GMV,  N1-SQE,  N1-GMV,  N0-SQE(curl), N0-GMV(curl)
3.20803e-17 2.98495e-17 1.64238e-18 1.61172e-18 2.11086e-17 1.96952e-17
3.17093e-17 2.95037e-17 1.62443e-18 1.59429e-18 2.08590e-17 1.94630e-17
3.13433e-17 2.91627e-17 1.60670e-18 1.57706e-18 2.06134e-17 1.92344e-17
3.09824e-17 2.88262e-17 1.58918e-18 1.56002e-18 2.03717e-17 1.90094e-17
3.06263e-17 2.84944e-17 1.57186e-18 1.54317e-18 2.01337e-17 1.87879e-17
3.02751e-17 2.81670e-17 1.55474e-18 1.52650e-18 1.98995e-17 1.85698e-17
2.99287e-17 2.78440e-17 1.53782e-18 1.51001e-18 1.96689e-17 1.83551e-17
2.95869e-17 2.75253e-17 1.52109e-18 1.49371e-18 1.94419e-17 1.81438e-17
2.92498e-17 2.72109e-17 1.50455e-18 1.47758e-18 1.92184e-17 1.79357e-17
2.89171e-17 2.69006e-17 1.48820e-18 1.46163e-18 1.89984e-17 1.77308e-17
2.85888e-17 2.65945e-17 1.47204e-18 1.44584e-18 1.87817e-17 1.75290e-17
2.82650e-17 2.62924e-17 1.45606e-18 1.43023e-18 1.85683e-17 1.73303e-17
2.79454e-17 2.59943e-17 1.44025e-18 1.41478e-18 1.83582e-17 1.71346e-17
2.76300e-17 2.57001e-17 1.42462e-18 1.39950e-18 1.81513e-17 1.69418e-17
2.73188e-17 2.54098e-17 1.40917e-18 1.38438e-18 1.79475e-17 1.67520e-17
2.70117e-17 2.51232e-17 1.39388e-18 1.36941e-18 1.77467e-17 1.65650e-17
2.67085e-17 2.48404e-17 1.37876e-18 1.35461e-18 1.75490e-17 1.63807e-17
2.64094e-17 2.45613e-17 1.36381e-18 1.33995e-18 1.73542e-17 1.61993e-17
2.61141e-17 2.42857e-17 1.34902e-18 1.32546e-18 1.71623e-17 1.60205e-17
2.58226e-17 2.40137e-17 1.33439e-18 1.31111e-18 1.69732e-17 1.58443e-17
2.55349e-17 2.37452e-17 1.31992e-18 1.29691e-18 1.67869e-17 1.56707e-17
2.52509e-17 2.34802e-17 1.30560e-18 1.28285e-18 1.66034e-17 1.54997e-17
2.49705e-17 2.32185e-17 1.29144e-18 1.26894e-18 1.64226e-17 1.53311e-17
2.46938e-17 2.29602e-17 1.27742e-18 1.25517e-18 1.62444e-17 1.51650e-17
2.44205e-17 2.27052e-17 1.26356e-18 1.24154e-18 1.60687e-17 1.50013e-17
2.41507e-17 2.24534e-17 1.24984e-18 1.22805e-18 1.58957e-17 1.48400e-17
2.38844e-17 2.22048e-17 1.23626e-18 1.21470e-18 1.57251e-17 1.46810e-17
2.36214e-17 2.19593e-17 1.22283e-18 1.20148e-18 1.55569e-17 1.45242e-17
2.33618e-17 2.17170e-17 1.20954e-18 1.18840e-18 1.53912e-17 1.43697e-17
2.31054e-17 2.14777e-17 1.19639e-18 1.17544e-18 1.52278e-17 1.42174e-17
2.28522e-17 2.12413e-17 1.18337e-18 1.16262e-18 1.50668e-17 1.40673e-17
2.26023e-17 2.10080e-17 1.17049e-18 1.14993e-18 1.49080e-17 1.39192e-17
2.23554e-17 2.07775e-17 1.15775e-18 1.13737e-18 1.47515e-17 1.37733e-17
2.21116e-17 2.05500e-17 1.14513e-18 1.12493e-18 1.45972e-17 1.36293e-17
2.18709e-17 2.03252e-17 1.13265e-18 1.11261e-18 1.44450e-17 1.34874e-17
2.16331e-17 2.01033e-17 1.12030e-18 1.10043e-18 1.42949e-17 1.33475e-17
2.13983e-17 1.98841e-17 1.10807e-18 1.08836e-18 1.41470e-17 1.32095e-17
2.11664e-17 1.96676e-17 1.09597e-18 1.07641e-18 1.40011e-17 1.30734e-17
2.09373e-17 1.94538e-17 1.08400e-18 1.06459e-18 1.38572e-17 1.29392e-17
2.07111e-17 1.92426e-17 1.07215e-18 1.05288e-18 1.37152e-17 1.28068e-17
2.04876e-17 1.90341e-17 1.06042e-18 1.04129e-18 1.35753e-17 1.26762e-17
2.02669e-17 1.88281e-17 1.04882e-18 1.02982e-18 1.34372e-17 1.25474e-17
2.00489e-17 1.86246e-17 1.03733e-18 1.01847e-18 1.33010e-17 1.24203e-17
1.98335e-17 1.84236e-17 1.02596e-18 1.00722e-18 1.31666e-17 1.22950e-17
1.96208e-17 1.82251e-17 1.01471e-18 9.96096e-19 1.30341e-17 1.21713e-17
1.94106e-17 1.80290e-17 1.00357e-18 9.85079e-19 1.29033e-17 1.20493e-17
1.92030e-17 1.78352e-17 9.92553e-19 9.74175e-19 1.27743e-17 1.19289e-17
1.89980e-17 1.76439e-17 9.81646e-19 9.63380e-19 1.26471e-17 1.18102e-17
1.87954e-17 1.74549e-17 9.70853e-19 9.52695e-19 1.25215e-17 1.16930e-17
1.85952e-17 1.72681e-17 9.60171e-19 9.42118e-19 1.23976e-17 1.15773e-17
1.83975e-17 1.70837e-17 9.49600e-19 9.31650e-19 1.22753e-17 1.14632e-17
1.82022e-17 1.69014e-17 9.39138e-19 9.21287e-19 1.21546e-17 1.13506e-17
1.80092e-17 1.67214e-17 9.28785e-19 9.11031e-19 1.20355e-17 1.12395e-17
1.78185e-17 1.65436e-17 9.18541e-19 9.00880e-19 1.19180e-17 1.11298e-17
1.76301e-17 1.63679e-17 9.08403e-19 8.90833e-19 1.18020e-17 1.10215e-17
1.74440e-17 1.61943e-17 8.98371e-19 8.80889e-19 1.16875e-17 1.09147e-17
1.72600e-17 1.60228e-17 8.88444e-19 8.71048e-19 1.15745e-17 1.08092e-17
1.70783e-17 1.58534e-17 8.78622e-19 8.61308e-19 1.14630e-17 1.07051e-17
1.68988e-17 1.56860e-17 8.68902e-19 8.51670e-19 1.13528e-17 1.06023e-17
1.67214e-17 1.55206e-17 8.59286e-19 8.42131e-19 1.12441e-17 1.05008e-17
1.65461e-17 1.53572e-17 8.49770e-19 8.32693e-19 1.11368e-17 1.04006e-17
1.63729e-17 1.51958e-17 8.40356e-19 8.23352e-19 1.10309e-17 1.03017e-17
1.62017e-17 1.50363e-17 8.31041e-19 8.14110e-19 1.09263e-17 1.02041e-17
1.60326e-17 1.48788e-17 8.21825e-19 8.04965e-19 1.08230e-17 1.01077e-17
1.58655e-17 1.47231e-17 8.12707e-19 7.95917e-19 1.07210e-17 1.00124e-17
1.57004e-17 1.45692e-17 8.03687e-19 7.86964e-19 1.06203e-17 9.91844e-18
1.55372e-17 1.44172e-17 7.94763e-19 7.78106e-19 1.05209e-17 9.82560e-18
1.53759e-17 1.42671e-17 7.85936e-19 7.69343e-19 1.04227e-17 9.73393e-18
1.52166e-17 1.41187e-17 7.77203e-19 7.60673e-19 1.03257e-17 9.64339e-18
1.50591e-17 1.39721e-17 7.68564e-19 7.52096e-19 1.02300e-17 9.55398e-18
1.49035e-17 1.38272e-17 7.60019e-19 7.43612e-19 1.01354e-17 9.46566e-18
1.47497e-17 1.36841e-17 7.51567e-19 7.35219e-19 1.00420e-17 9.37844e-18
1.45977e-17 1.35426e-17 7.43207e-19 7.26916e-19 9.94969e-18 9.29229e-18
1.44475e-17 1.34029e-17 7.34938e-19 7.18704e-19 9.85855e-18 9.20719e-18
1.42991e-17 1.32648e-17 7.26760e-19 7.10582e-19 9.76852e-18 9.12313e-18
1.41524e-17 1.31283e-17 7.18672e-19 7.02548e-19 9.67959e-18 9.04009e-18
1.40074e-17 1.29935e-17 7.10673e-19 6.94602e-19 9.59174e-18 8.95806e-18
1.38641e-17 1.28603e-17 7.02762e-19 6.86744e-19 9.50494e-18 8.87702e-18
1.37226e-17 1.27287e-17 6.94939e-19 6.78973e-19 9.41920e-18 8.79695e-18
1.35826e-17 1.25986e-17 6.87203e-19 6.71287e-19 9.33449e-18 8.71785e-18
1.34443e-17 1.24701e-17 6.79554e-19 6.63688e-19 9.25079e-18 8.63969e-18
1.33076e-17 1.23431e-17 6.71990e-19 6.56173e-19 9.16809e-18 8.56247e-18
1.31726e-17 1.22176e-17 6.64510e-19 6.48742e-19 9.08637e-18 8.48617e-18
1.30391e-17 1.20936e-17 6.57115e-19 6.41395e-19 9.00563e-18 8.41077e-18
1.29071e-17 1.19710e-17 6.49803e-19 6.34131e-19 8.92584e-18 8.33627e-18
1.27767e-17 1.18499e-17 6.42574e-19 6.26949e-19 8.84700e-18 8.26265e-18
1.26478e-17 1.17303e-17 6.35427e-19 6.19849e-19 8.76908e-18 8.18989e-18
1.25204e-17 1.16120e-17 6.28362e-19 6.12829e-19 8.69207e-18 8.11799e-18
1.23945e-17 1.14952e-17 6.21377e-19 6.05890e-19 8.61597e-18 8.04692e-18
1.22701e-17 1.13798e-17 6.14471e-19 5.99031e-19 8.54075e-18 7.97669e-18
1.21471e-17 1.12657e-17 6.07646e-19 5.92250e-19 8.46641e-18 7.90727e-18
1.20256e-17 1.11529e-17 6.00898e-19 5.85548e-19 8.39294e-18 7.83866e-18
1.19055e-17 1.10415e-17 5.94229e-19 5.78923e-19 8.32031e-18 7.77084e-18
1.17867e-17 1.09314e-17 5.87637e-19 5.72376e-19 8.24851e-18 7.70381e-18
1.16694e-17 1.08227e-17 5.81121e-19 5.65905e-19 8.17755e-18 7.63755e-18
1.15534e-17 1.07152e-17 5.74681e-19 5.59509e-19 8.10740e-18 7.57204e-18
1.14387e-17 1.06089e-17 5.68316e-19 5.53189e-19 8.03805e-18 7.50729e-18
1.13254e-17 1.05040e-17 5.62025e-19 5.46942e-19 7.96949e-18 7.44327e-18
1.12134e-17 1.04002e-17 5.55809e-19 5.40770e-19 7.90170e-18 7.37999e-18
1.11027e-17 1.02977e-17 5.49665e-19 5.34671e-19 7.83469e-18 7.31742e-18
1.09933e-17 1.01964e-17 5.43594e-19 5.28645e-19 7.76844e-18 7.25555e-18
1.08852e-17 1.00963e-17 5.37595e-19 5.22690e-19 7.70293e-18 7.19439e-18
1.07783e-17 9.99740e-18 5.31667e-19 5.16807e-19 7.63816e-18 7.13392e-18
1.06727e-17 9.89965e-18 5.25809e-19 5.10994e-19 7.57411e-18 7.07412e-18
1.05683e-17 9.80305e-18 5.20021e-19 5.05252e-19 7.51079e-18 7.01500e-18
1.04651e-17 9.70759e-18 5.14302e-19 4.99579e-19 7.44816e-18 6.95653e-18
1.03631e-17 9.61326e-18 5.08652e-19 4.93975e-19 7.38624e-18 6.89871e-18
1.02623e-17 9.52004e-18 5.03069e-19 4.88438e-19 7.32500e-18 6.84154e-18
1.01627e-17 9.42792e-18 4.97554e-19 4.82970e-19 7.26444e-18 6.78500e-18
1.00642e-17 9.33688e-18 4.92105e-19 4.77568e-19 7.20454e-18 6.72909e-18
9.96683e-18 9.24692e-18 4.86722e-19 4.72233e-19 7.14531e-18 6.67379e-18
9.87062e-18 9.15802e-18 4.81404e-19 4.66963e-19 7.08672e-18 6.61910e-18
9.77553e-18 9.07016e-18 4.76150e-19 4.61758e-19 7.02878e-18 6.56501e-18
9.68154e-18 8.98334e-18 4.70960e-19 4.56617e-19 6.97147e-18 6.51151e-18
9.58865e-18 8.89754e-18 4.65833e-19 4.51541e-19 6.91479e-18 6.45859e-18
9.49683e-18 8.81275e-18 4.60769e-19 4.46527e-19 6.85872e-18 6.40625e-18
9.40608e-18 8.72896e-18 4.55766e-19 4.41576e-19 6.80325e-18 6.35448e-18
9.31639e-18 8.64616e-18 4.50825e-19 4.36686e-19 6.74839e-18 6.30327e-18
9.22774e-18 8.56433e-18 4.45944e-19 4.31858e-19 6.69412e-18 6.25261e-18
9.14012e-18 8.48346e-18 4.41124e-19 4.27090e-19 6.64043e-18 6.20250e-18
9.05351e-18 8.40354e-18 4.36362e-19 4.22383e-19 6.58732e-18 6.15292e-18
8.96792e-18 8.32456e-18 4.31660e-19 4.17735e-19 6.53478e-18 6.10388e-18
8.88331e-18 8.24651e-18 4.27015e-19 4.13146e-19 6.48279e-18 6.05536e-18
8.79969e-18 8.16938e-18 4.22428e-19 4.08615e-19 6.43137e-18 6.00736e-18
8.71705e-18 8.09315e-18 4.17898e-19 4.04141e-19 6.38048e-18 5.95987e-18
8.63536e-18 8.01782e-18 4.13424e-19 3.99725e-19 6.33014e-18 5.91289e-18
8.55463e-18 7.94337e-18 4.09006e-19 3.95365e-19 6.28033e-18 5.86640e-18
8.47483e-18 7.86979e-18 4.04643e-19 3.91061e-19 6.23104e-18 5.82041e-18
8.39596e-18 7.79708e-18 4.00335e-19 3.86813e-19 6.18228e-18 5.77490e-18
8.31801e-18 7.72522e-18 3.96080e-19 3.82618e-19 6.13402e-18 5.72986e-18
8.24096e-18 7.65420e-18 3.91878e-19 3.78478e-19 6.08627e-18 5.68530e-18
8.16481e-18 7.58402e-18 3.87730e-19 3.74392e-19 6.03902e-18 5.64121e-18
8.08955e-18 7.51465e-18 3.83633e-19 3.70358e-19 5.99227e-18 5.59758e-18
8.01516e-18 7.44610e-18 3.79588e-19 3.66377e-19 5.94599e-18 5.55440e-18
7.94164e-18 7.37835e-18 3.75593e-19 3.62447e-19 5.90020e-18 5.51167e-18
7.86898e-18 7.31139e-18 3.71649e-19 3.58569e-19 5.85489e-18 5.46938e-18
7.79715e-18 7.24521e-18 3.67755e-19 3.54741e-19 5.81004e-18 5.42754e-18
7.72617e-18 7.17981e-18 3.63910e-19 3.50962e-19 5.76565e-18 5.38612e-18
7.65601e-18 7.11517e-18 3.60113e-19 3.47234e-19 5.72172e-18 5.34513e-18
7.58667e-18 7.05129e-18 3.56365e-19 3.43554e-19 5.67824e-18 5.30456e-18
7.51813e-18 6.98815e-18 3.52664e-19 3.39923e-19 5.63521e-18 5.26441e-18
7.45039e-18 6.92575e-18 3.49010e-19 3.36339e-19 5.59261e-18 5.22467e-18
7.38344e-18 6.86407e-18 3.45403e-19 3.32803e-19 5.55045e-18 5.18533e-18
7.31727e-18 6.80311e-18 3.41842e-19 3.29314e-19 5.50872e-18 5.14640e-18
7.25187e-18 6.74286e-18 3.38326e-19 3.25871e-19 5.46741e-18 5.10786e-18
7.18723e-18 6.68332e-18 3.34855e-19 3.22473e-19 5.42652e-18 5.06971e-18
7.12334e-18 6.62446e-18 3.31429e-19 3.19121e-19 5.38604e-18 5.03195e-18
7.06019e-18 6.56629e-18 3.28046e-19 3.15813e-19 5.34597e-18 4.99457e-18
6.99778e-18 6.50880e-18 3.24707e-19 3.12550e-19 5.30631e-18 4.95757e-18
6.93610e-18 6.45197e-18 3.21411e-19 3.09330e-19 5.26704e-18 4.92094e-18
6.87513e-18 6.39580e-18 3.18158e-19 3.06154e-19 5.22816e-18 4.88467e-18
6.81487e-18 6.34028e-18 3.14946e-19 3.03020e-19 5.18968e-18 4.84877e-18
6.75531e-18 6.28541e-18 3.11776e-19 2.99927e-19 5.15158e-18 4.81323e-18
6.69644e-18 6.23117e-18 3.08646e-19 2.96877e-19 5.11386e-18 4.77804e-18
6.63825e-18 6.17755e-18 3.05557e-19 2.93867e-19 5.07651e-18 4.74321e-18
6.58075e-18 6.12456e-18 3.02508e-19 2.90899e-19 5.03953e-18 4.70872e-18
6.52390e-18 6.07218e-18 2.99498e-19 2.87970e-19 5.00292e-18 4.67457e-18
6.46772e-18 6.02040e-18 2.96527e-19 2.85080e-19 4.96667e-18 4.64076e-18
6.41219e-18 5.96922e-18 2.93594e-19 2.82230e-19 4.93078e-18 4.60728e-18
6.35731e-18 5.91863e-18 2.90700e-19 2.79418e-19 4.89524e-18 4.57413e-18
6.30306e-18 5.86862e-18 2.87843e-19 2.76644e-19 4.86005e-18 4.54131e-18
6.24943e-18 5.81919e-18 2.85023e-19 2.73907e-19 4.82520e-18 4.50881e-18
6.19643e-18 5.77032e-18 2.82239e-19 2.71208e-19 4.79069e-18 4.47662e-18
6.14405e-18 5.72202e-18 2.79492e-19 2.68545e-19 4.75652e-18 4.44475e-18
6.09226e-18 5.67427e-18 2.76780e-19 2.65918e-19 4.72269e-18 4.41320e-18
6.04108e-18 5.62706e-18 2.74103e-19 2.63327e-19 4.68918e-18 4.38195e-18
5.99049e-18 5.58040e-18 2.71461e-19 2.60770e-19 4.65600e-18 4.35100e-18
5.94048e-18 5.53427e-18 2.68853e-19 2.58248e-19 4.62314e-18 4.32035e-18
5.89105e-18 5.48866e-18 2.66279e-19 2.55761e-19 4.59059e-18 4.29000e-18
5.84220e-18 5.44358e-18 2.63738e-19 2.53307e-19 4.55836e-18 4.25994e-18
5.79390e-18 5.39901e-18 2.61231e-19 2.50886e-19 4.52644e-18 4.23017e-18
5.74616e-18 5.35495e-18 2.58755e-19 2.48498e-19 4.49483e-18 4.20069e-18
5.69897e-18 5.31139e-18 2.56312e-19 2.46143e-19 4.46352e-18 4.17149e-18
5.65232e-18 5.26832e-18 2.53900e-19 2.43819e-19 4.43250e-18 4.14257e-18
5.60621e-18 5.22574e-18 2.51520e-19 2.41527e-19 4.40179e-18 4.11392e-18
5.56063e-18 5.18365e-18 2.49171e-19 2.39265e-19 4.37137e-18 4.08555e-18
5.51557e-18 5.14203e-18 2.46851e-19 2.37035e-19 4.34123e-18 4.05745e-18
5.47103e-18 5.10088e-18 2.44562e-19 2.34834e-19 4.31139e-18 4.02962e-18
5.42699e-18 5.06020e-18 2.42303e-19 2.32663e-19 4.28182e-18 4.00205e-18
5.38346e-18 5.01998e-18 2.40073e-19 2.30522e-19 4.25254e-18 3.97474e-18
5.34043e-18 4.98020e-18 2.37872e-19 2.28410e-19 4.22353e-18 3.94768e-18
5.29789e-18 4.94088e-18 2.35699e-19 2.26326e-19 4.19479e-18 3.92089e-18
5.25584e-18 4.90200e-18 2.33555e-19 2.24271e-19 4.16633e-18 3.89434e-18
5.21426e-18 4.86355e-18 2.31438e-19 2.22243e-19 4.13813e-18 3.86805e-18
5.17316e-18 4.82553e-18 2.29349e-19 2.20243e-19 4.11020e-18 3.84200e-18
5.13253e-18 4.78794e-18 2.27287e-19 2.18271e-19 4.08252e-18 3.81619e-18
5.09235e-18 4.75077e-18 2.25252e-19 2.16325e-19 4.05511e-18 3.79063e-18
5.05264e-18 4.71402e-18 2.23244e-19 2.14406e-19 4.02795e-18 3.76530e-18
5.01337e-18 4.67767e-18 2.21261e-19 2.12512e-19 4.00104e-18 3.74021e-18
4.97455e-18 4.64173e-18 2.19305e-19 2.10645e-19 3.97439e-18 3.71535e-18
4.93616e-18 4.60619e-18 2.17374e-19 2.08803e-19 3.94798e-18 3.69072e-18
4.89821e-18 4.57104e-18 2.15468e-19 2.06986e-19 3.92181e-18 3.66632e-18
4.86069e-18 4.53628e-18 2.13586e-19 2.05194e-19 3.89589e-18 3.64214e-18
4.82359e-18 4.50190e-18 2.11730e-19 2.03426e-19 3.87020e-18 3.61819e-18
4.78690e-18 4.46790e-18 2.09897e-19 2.01682e-19 3.84475e-18 3.59446e-18
4.75063e-18 4.43428e-18 2.08088e-19 1.99962e-19 3.81954e-18 3.57094e-18
4.71476e-18 4.40103e-18 2.06303e-19 1.98265e-19 3.79455e-18 3.54764e-18
4.67930e-18 4.36814e-18 2.04541e-19 1.96592e-19 3.76980e-18 3.52455e-18
4.64423e-18 4.33561e-18 2.02802e-19 1.94941e-19 3.74527e-18 3.50168e-18
4.60955e-18 4.30344e-18 2.01085e-19 1.93312e-19 3.72096e-18 3.47901e-18
4.57526e-18 4.27162e-18 1.99391e-19 1.91705e-19 3.69687e-18 3.45655e-18
4.54135e-18 4.24015e-18 1.97719e-19 1.90121e-19 3.67301e-18 3.43429e-18
4.50782e-18 4.20902e-18 1.96068e-19 1.88557e-19 3.64936e-18 3.41223e-18
4.47465e-18 4.17822e-18 1.94438e-19 1.87015e-19 3.62592e-18 3.39037e-18
4.44186e-18 4.14776e-18 1.92830e-19 1.85493e-19 3.60269e-18 3.36871e-18
4.40942e-18 4.11763e-18 1.91242e-19 1.83992e-19 3.57968e-18 3.34725e-18
4.37735e-18 4.08783e-18 1.89675e-19 1.82510e-19 3.55687e-18 3.32597e-18
4.34562e-18 4.05834e-18 1.88127e-19 1.81049e-19 3.53427e-18 3.30489e-18
4.31425e-18 4.02918e-18 1.86600e-19 1.79607e-19 3.51186e-18 3.28400e-18
4.28322e-18 4.00032e-18 1.85092e-19 1.78185e-19 3.48966e-18 3.26329e-18
4.25252e-18 3.97178e-18 1.83604e-19 1.76781e-19 3.46766e-18 3.24276e-18
4.22217e-18 3.94354e-18 1.82134e-19 1.75396e-19 3.44585e-18 3.22242e-18
4.19214e-18 3.91560e-18 1.80683e-19 1.74029e-19 3.42424e-18 3.20226e-18
4.16244e-18 3.88795e-18 1.79251e-19 1.72681e-19 3.40282e-18 3.18228e-18
4.13306e-18 3.86060e-18 1.77837e-19 1.71350e-19 3.38159e-18 3.16248e-18
4.10400e-18 3.83354e-18 1.76441e-19 1.70037e-19 3.36055e-18 3.14285e-18
4.07525e-18 3.80677e-18 1.75062e-19 1.68741e-19 3.33969e-18 3.12339e-18
4.04681e-18 3.78028e-18 1.73701e-19 1.67462e-19 3.31902e-18 3.10411e-18
4.01868e-18 3.75407e-18 1.72357e-19 1.66200e-19 3.29853e-18 3.08499e-18
3.99085e-18 3.72813e-18 1.71031e-19 1.64954e-19 3.27822e-18 3.06604e-18
3.96332e-18 3.70246e-18 1.69720e-19 1.63725e-19 3.25808e-18 3.04726e-18
3.93608e-18 3.67706e-18 1.68427e-19 1.62512e-19 3.23813e-18 3.02864e-18
3.90913e-18 3.65193e-18 1.67149e-19 1.61314e-19 3.21834e-18 3.01019e-18
3.88246e-18 3.62705e-18 1.65888e-19 1.60132e-19 3.19873e-18 2.99189e-18
3.85608e-18 3.60244e-18 1.64643e-19 1.58965e-19 3.17929e-18 2.97375e-18
3.82998e-18 3.57807e-18 1.63413e-19 1.57814e-19 3.16002e-18 2.95577e-18
3.80415e-18 3.55396e-18 1.62198e-19 1.56677e-19 3.14092e-18 2.93795e-18
3.77859e-18 3.53010e-18 1.60999e-19 1.55555e-19 3.12198e-18 2.92028e-18
3.75330e-18 3.50648e-18 1.59814e-19 1.54447e-19 3.10321e-18 2.90276e-18
3.72828e-18 3.48310e-18 1.58645e-19 1.53353e-19 3.08459e-18 2.88539e-18
3.70352e-18 3.45996e-18 1.57489e-19 1.52274e-19 3.06614e-18 2.86817e-18
3.67901e-18 3.43706e-18 1.56349e-19 1.51208e-19 3.04785e-18 2.85110e-18
3.65475e-18 3.41438e-18 1.55222e-19 1.50155e-19 3.02971e-18 2.83417e-18
3.63075e-18 3.39194e-18 1.54109e-19 1.49116e-19 3.01173e-18 2.81739e-18
3.60700e-18 3.36972e-18 1.53010e-19 1.48090e-19 2.99390e-18 2.80075e-18
3.58348e-18 3.34773e-18 1.51924e-19 1.47077e-19 2.97623e-18 2.78426e-18
3.56021e-18 3.32595e-18 1.50852e-19 1.46077e-19 2.95870e-18 2.76790e-18
3.53718e-18 3.30439e-18 1.49792e-19 1.45089e-19 2.94132e-18 2.75168e-18
3.51438e-18 3.28305e-18 1.48746e-19 1.44114e-19 2.92409e-18 2.73560e-18
3.49181e-18 3.26192e-18 1.47712e-19 1.43150e-19 2.90701e-18 2.71965e-18
3.46947e-18 3.24100e-18 1.46691e-19 1.42199e-19 2.89007e-18 2.70384e-18
3.44735e-18 3.22028e-18 1.45683e-19 1.41259e-19 2.87327e-18 2.68816e-18
3.42546e-18 3.19977e-18 1.44686e-19 1.40330e-19 2.85662e-18 2.67261e-18
3.40378e-18 3.17945e-18 1.43701e-19 1.39413e-19 2.84010e-18 2.65719e-18
3.38232e-18 3.15934e-18 1.42728e-19 1.38507e-19 2.82373e-18 2.64190e-18
3.36107e-18 3.13942e-18 1.41767e-19 1.37612e-19 2.80749e-18 2.62674e-18
3.34004e-18 3.11969e-18 1.40817e-19 1.36727e-19 2.79138e-18 2.61170e-18
3.31921e-18 3.10016e-18 1.39878e-19 1.35853e-19 2.77541e-18 2.59679e-18
3.29858e-18 3.08081e-18 1.38950e-19 1.34990e-19 2.75958e-18 2.58200e-18
3.27816e-18 3.06165e-18 1.38034e-19 1.34137e-19 2.74387e-18 2.56734e-18
3.25794e-18 3.04267e-18 1.37128e-19 1.33293e-19 2.72829e-18 2.55279e-18
3.23791e-18 3.02387e-18 1.36232e-19 1.32460e-19 2.71285e-18 2.53837e-18
3.21807e-18 3.00525e-18 1.35347e-19 1.31636e-19 2.69753e-18 2.52406e-18
3.19843e-18 2.98680e-18 1.34472e-19 1.30821e-19 2.68234e-18 2.50987e-18
3.17898e-18 2.96853e-18 1.33607e-19 1.30016e-19 2.66727e-18 2.49580e-18
3.15971e-18 2.95043e-18 1.32752e-19 1.29220e-19 2.65232e-18 2.48184e-18
3.14062e-18 2.93250e-18 1.31907e-19 1.28434e-19 2.63750e-18 2.46800e-18
3.12172e-18 2.91474e-18 1.31071e-19 1.27656e-19 2.62280e-18 2.45426e-18
3.10299e-18 2.89714e-18 1.30245e-19 1.26886e-19 2.60822e-18 2.44064e-18
3.08444e-18 2.87970e-18 1.29428e-19 1.26126e-19 2.59375e-18 2.42713e-18
3.06606e-18 2.86242e-18 1.28620e-19 1.25374e-19 2.57941e-18 2.41373e-18
3.04785e-18 2.84530e-18 1.27822e-19 1.24630e-19 2.56518e-18 2.40044e-18
3.02982e-18 2.82834e-18 1.27032e-19 1.23894e-19 2.55107e-18 2.38725e-18
3.01195e-18 2.81153e-18 1.26251e-19 1.23166e-19 2.53707e-18 2.37417e-18
2.99424e-18 2.79487e-18 1.25478e-19 1.22446e-19 2.52318e-18 2.36119e-18
2.97669e-18 2.77836e-18 1.24715e-19 1.21734e-19 2.50940e-18 2.34832e-18
2.95931e-18 2.76200e-18 1.23959e-19 1.21029e-19 2.49574e-18 2.33555e-18
2.94208e-18 2.74578e-18 1.23212e-19 1.20332e-19 2.48218e-18 2.32289e-18
2.92501e-18 2.72971e-18 1.22473e-19 1.19642e-19 2.46874e-18 2.31032e-18
2.90809e-18 2.71378e-18 1.21741e-19 1.18960e-19 2.45540e-18 2.29785e-18
2.89132e-18 2.69799e-18 1.21018e-19 1.18284e-19 2.44216e-18 2.28548e-18
2.87470e-18 2.68234e-18 1.20302e-19 1.17616e-19 2.42903e-18 2.27321e-18
2.85823e-18 2.66683e-18 1.19595e-19 1.16954e-19 2.41601e-18 2.26104e-18
2.84190e-18 2.65145e-18 1.18894e-19 1.16299e-19 2.40309e-18 2.24896e-18
2.82571e-18 2.63620e-18 1.18201e-19 1.15651e-19 2.39027e-18 2.23697e-18
2.80967e-18 2.62109e-18 1.17515e-19 1.15009e-19 2.37755e-18 2.22508e-18
2.79376e-18 2.60610e-18 1.16836e-19 1.14373e-19 2.36493e-18 2.21329e-18
2.77799e-18 2.59124e-18 1.16165e-19 1.13744e-19 2.35241e-18 2.20158e-18
2.76236e-18 2.57651e-18 1.15500e-19 1.13121e-19 2.33998e-18 2.18997e-18
2.74686e-18 2.56190e-18 1.14842e-19 1.12504e-19 2.32766e-18 2.17844e-18
2.73149e-18 2.54741e-18 1.14190e-19 1.11892e-19 2.31543e-18 2.16701e-18
2.71625e-18 2.53305e-18 1.13545e-19 1.11287e-19 2.30329e-18 2.15566e-18
2.70114e-18 2.51880e-18 1.12907e-19 1.10687e-19 2.29125e-18 2.14440e-18
2.68615e-18 2.50467e-18 1.12274e-19 1.10092e-19 2.27931e-18 2.13323e-18
2.67129e-18 2.49066e-18 1.11648e-19 1.09503e-19 2.26745e-18 2.12214e-18
2.65655e-18 2.47676e-18 1.11027e-19 1.08919e-19 2.25569e-18 2.11114e-18
2.64193e-18 2.46298e-18 1.10413e-19 1.08339e-19 2.24401e-18 2.10022e-18
2.62743e-18 2.44930e-18 1.09804e-19 1.07765e-19 2.23243e-18 2.08939e-18
2.61305e-18 2.43574e-18 1.09201e-19 1.07196e-19 2.22094e-18 2.07864e-18
2.59878e-18 2.42229e-18 1.08603e-19 1.06632e-19 2.20953e-18 2.06797e-18
